Telemetry_ID,Date_ID,Client_ID,Asset_ID,Power_Consumed_kWh,Avg_CPU_Utilization_Pct,Thermal_Reading_C,System_Alerts
529,20260203,245,5094,1021.71,43.9,22.7,0.0
530,20260502,157,5031,923.48,71.7,21.6,2.0
531,20260802,290,5012,574.61,22.8,27.8,0.0
532,20260218,138,5022,403.74,73.3,23.4,3.0
533,20251121,105,5074,1427.59,71.4,27.8,0.0
534,20250915,167,5008,250.86,39.2,26.5,3.0
535,20251020,242,5011,1350.75,54.7,26.9,1.0
536,20251101,250,5096,1147.67,91.5,20.4,1.0
537,20251014,249,5037,1262.16,38.4,21.4,0.0
538,20250815,285,5071,1472.36,65.9,18.2,0.0
539,20260221,207,5064,1250.62,41.1,23.0,
540,20251118,176,5002,1351.01,39.1,33.9,0.0
541,20260801,140,5055,1442.03,25.3,27.2,0.0
542,20260228,151,5087,1336.56,27.0,22.3,0.0
543,20260422,185,5066,220.82,67.5,31.5,1.0
544,20250925,159,5094,256.56,90.0,21.0,3.0
545,20260623,198,5018,1057.96,46.5,28.7,
546,20260205,246,5062,934.51,12.7,19.8,
547,20260625,163,5064,544.94,68.1,34.4,0.0
548,20260308,228,5066,846.42,87.8,27.9,0.0
549,20260128,241,5088,1281.01,74.8,18.7,0.0
550,20260118,268,5087,263.5,83.2,30.8,0.0
551,20251016,276,5069,906.24,,28.2,0.0
552,20250828,187,5090,570.15,49.6,32.6,1.0
553,20260720,166,5016,1031.0,82.7,18.2,3.0
554,20260131,296,5052,679.51,58.5,23.0,0.0
555,20260606,226,5002,435.76,16.7,29.3,3.0
556,20260103,286,5079,1186.22,15.1,22.8,2.0
557,20250906,265,5025,604.53,30.9,32.0,0.0
558,20260328,290,5096,598.53,36.2,23.3,0.0
559,20250829,226,5001,,94.1,25.6,0.0
560,20251003,218,5092,155.57,66.6,28.6,
561,20260303,144,5055,1252.36,80.1,31.9,1.0
562,20251129,288,5090,71.65,16.6,18.6,0.0
563,20260808,191,5069,748.8,61.0,29.6,
564,20250922,144,5096,667.63,75.1,30.9,0.0
565,20260516,136,5045,1024.42,52.7,20.4,1.0
566,20260319,285,5032,1044.22,60.3,27.5,
567,20260526,240,5095,261.29,43.9,30.1,
568,20251031,226,5085,325.92,36.7,29.5,
569,20260217,148,5068,816.33,16.8,34.8,2.0
570,20260121,239,5088,878.69,56.5,24.6,0.0
571,20260119,265,5078,1471.69,68.0,25.3,2.0
572,20260620,116,5006,1138.11,37.1,34.9,0.0
573,20260807,235,5078,415.3,,24.6,
574,20251129,109,5058,328.46,91.7,20.8,3.0
575,20260325,120,5022,437.22,,30.4,0.0
576,20260321,272,5087,835.13,33.5,27.8,0.0
577,20260507,113,5098,398.87,46.2,23.4,0.0
578,20260722,296,5068,1204.61,36.5,34.9,
579,20251025,102,5029,500.58,36.0,19.2,
580,20251026,206,5023,788.1,48.1,21.4,0.0
581,20260408,136,5010,957.76,88.5,34.1,1.0
582,20251006,262,5047,108.82,53.4,23.3,2.0
583,20251012,160,5018,92.71,74.9,29.0,0.0
584,20250906,118,5066,1440.87,44.7,27.6,0.0
585,20250810,282,5046,743.71,51.4,31.9,2.0
586,20260121,139,5007,374.42,10.0,26.0,0.0
587,20260315,103,5055,59.44,71.2,21.7,
588,20251124,156,5064,1285.7,72.3,25.8,
589,20251102,230,5049,679.66,45.0,22.9,2.0
590,20260425,217,5022,,67.1,29.9,0.0
591,20260424,196,5048,1333.59,83.0,21.3,2.0
592,20260123,116,5015,140.78,,27.0,
593,20260418,259,5044,129.97,56.5,,2.0
594,20260714,264,5087,1258.88,22.5,24.9,
595,20260525,271,5032,1156.72,62.2,20.7,2.0
596,20260326,258,5070,780.65,72.9,30.9,1.0
597,20260408,224,5099,158.83,70.5,29.3,3.0
598,20260717,269,5016,1019.06,,28.8,
599,20260112,225,5038,1230.75,39.2,32.8,1.0
600,20260225,105,5039,535.52,,31.9,0.0
601,20260404,102,5062,1455.76,41.9,30.0,0.0
602,20260708,237,5038,1288.95,54.8,21.1,
603,20260608,242,5034,119.48,62.6,30.8,0.0
604,20250905,206,5028,146.02,33.5,22.1,0.0
605,20251009,104,5001,,23.9,20.8,
606,20251130,105,5095,937.5,,18.1,0.0
607,20260511,236,5081,454.91,29.7,20.1,0.0
608,20260306,285,5073,474.9,72.0,33.9,3.0
609,20251123,171,5051,929.47,58.8,27.5,0.0
610,20250924,238,5028,1293.86,25.8,27.4,3.0
611,20260419,174,5040,516.02,45.9,20.0,0.0
612,20260423,105,5083,707.05,34.3,21.8,0.0
613,20260721,229,5066,1171.8,11.5,32.7,2.0
614,20260209,279,5005,1301.2,33.7,19.3,
615,20260206,273,5060,806.62,50.9,26.0,3.0
616,20250908,211,5080,1314.17,30.6,25.1,2.0
617,20250824,146,5063,1426.66,55.5,23.8,0.0
618,20260115,128,5008,,,32.1,
619,20251205,125,5046,959.12,23.2,24.9,2.0
620,20251109,235,5001,122.93,31.5,25.7,
621,20250912,139,5079,584.12,40.1,19.2,1.0
622,20260728,162,5059,974.38,28.4,20.3,0.0
623,20260611,150,5043,441.68,17.5,30.0,2.0
624,20260308,259,5039,1348.79,43.0,32.9,
625,20260723,235,5046,688.94,12.7,29.3,0.0
626,20260810,165,5014,918.31,,27.4,2.0
627,20260413,191,5001,616.57,48.3,20.3,0.0
628,20251116,169,5045,134.36,30.7,18.6,1.0
629,20250824,202,5093,1417.25,56.9,21.9,3.0
630,20260513,121,5024,1333.88,,33.7,2.0
631,20260129,196,5052,1102.73,,27.0,0.0
632,20260405,204,5046,1156.3,72.3,34.7,
633,20260711,218,5002,646.89,52.5,25.5,0.0
634,20251015,245,5013,238.54,24.3,31.7,2.0
635,20260312,163,5056,248.93,48.7,22.6,0.0
636,20260330,279,5063,78.22,83.5,24.1,
637,20260205,158,5026,1208.07,80.3,28.6,0.0
638,20250912,177,5011,1131.5,10.2,33.4,2.0
639,20251215,276,5068,763.54,37.8,22.0,2.0
640,20251209,121,5066,956.82,32.3,32.2,0.0
641,20260412,268,5020,737.5,18.8,21.6,0.0
642,20260619,267,5053,607.49,89.1,18.2,0.0
643,20251208,295,5016,119.16,73.4,25.4,0.0
644,20260420,109,5063,283.41,67.1,27.0,
645,20251123,124,5001,1063.96,87.9,19.9,0.0
646,20260721,204,5020,922.61,29.2,32.8,0.0
647,20260603,198,5099,1165.21,52.9,20.9,0.0
648,20260227,197,5085,432.14,64.8,30.9,0.0
649,20260123,242,5033,626.05,81.3,26.0,3.0
650,20251203,222,5029,809.77,94.3,33.8,0.0
651,20251206,115,5061,823.63,,24.4,0.0
652,20260731,264,5051,147.38,73.6,23.8,
653,20260104,103,5048,333.14,69.5,33.0,0.0
654,20260214,280,5039,,83.0,19.1,0.0
655,20260806,144,5047,386.56,45.2,33.7,0.0
656,20260407,122,5055,1409.0,88.7,22.8,1.0
657,20260224,228,5024,1433.58,83.5,32.3,0.0
658,20260108,212,5069,505.59,50.7,26.1,0.0
659,20251017,266,5035,1086.63,,22.4,2.0
660,20251220,185,5014,298.31,17.7,24.2,0.0
661,20260513,245,5057,549.87,27.3,29.8,1.0
662,20260326,125,5085,1443.47,41.1,23.3,2.0
663,20260515,236,5057,207.63,53.0,21.9,
664,20251023,111,5021,,26.0,24.1,0.0
665,20260227,159,5018,164.77,22.0,21.0,0.0
666,20260715,155,5046,65.43,53.7,25.5,0.0
667,20260117,278,5096,1281.84,26.6,23.1,2.0
668,20260422,246,5056,1353.72,86.6,31.7,0.0
669,20250923,222,5001,288.2,92.5,29.5,0.0
670,20260801,170,5046,197.4,75.7,34.1,0.0
671,20260320,112,5091,924.24,55.4,26.8,0.0
672,20251105,120,5026,50.67,16.7,20.5,0.0
673,20251006,276,5015,213.3,27.9,32.6,0.0
674,20260227,172,5025,1137.99,62.9,20.4,3.0
675,20260228,240,5037,395.06,54.8,25.1,2.0
676,20250913,245,5006,794.28,,32.3,2.0
677,20260808,269,5018,1020.97,64.2,28.3,0.0
678,20260710,109,5051,241.92,,34.4,
679,20260125,146,5054,768.83,51.6,30.0,3.0
680,20250921,181,5096,881.48,,31.9,3.0
681,20260610,105,5043,550.2,39.2,24.2,0.0
682,20260208,154,5005,225.83,62.9,19.8,0.0
683,20260429,251,5021,366.47,62.7,33.7,0.0
684,20260212,137,5086,157.79,78.8,31.9,0.0
685,20251118,293,5026,1018.42,,23.3,2.0
686,20260611,283,5062,480.26,,25.4,1.0
687,20260803,202,5086,433.67,,33.2,0.0
688,20251107,120,5035,121.32,92.7,31.4,0.0
689,20260227,177,5016,,87.9,27.2,0.0
690,20251228,142,5054,1303.61,,23.9,
691,20260713,245,5063,518.38,57.1,23.4,
692,20260212,162,5071,254.23,41.9,25.3,0.0
693,20260627,246,5064,623.6,40.7,30.5,0.0
694,20260622,200,5088,789.89,54.1,26.4,0.0
695,20251119,274,5092,1460.96,85.4,18.6,3.0
696,20260526,239,5017,187.05,83.6,24.3,2.0
697,20260108,185,5042,449.32,42.0,29.2,0.0
698,20260717,199,5097,1492.65,39.3,30.8,0.0
699,20260211,294,5098,392.94,62.8,32.4,0.0
700,20260606,290,5100,347.09,28.3,27.0,0.0
701,20251121,136,5052,412.68,,34.5,
702,20251127,277,5065,197.34,82.6,27.3,1.0
703,20260312,286,5093,732.08,59.9,26.6,2.0
704,20260810,121,5095,207.01,36.4,21.6,0.0
705,20260205,229,5050,255.57,,19.2,
706,20251003,291,5017,721.65,58.6,27.9,0.0
707,20260223,189,5015,1196.86,56.6,22.4,
708,20251214,114,5014,1017.55,70.9,23.5,0.0
709,20260228,126,5003,296.96,13.5,19.0,0.0
710,20260224,212,5017,,14.7,30.9,0.0
711,20260123,160,5020,70.32,26.7,23.4,
712,20251205,120,5045,284.14,55.3,34.2,0.0
713,20251018,188,5065,183.79,79.6,18.9,0.0
714,20260422,255,5002,762.78,83.6,33.7,
715,20260307,297,5099,1239.92,26.1,23.1,0.0
716,20251103,258,5088,827.55,20.8,,1.0
717,20260520,253,5031,314.47,61.6,23.8,0.0
718,20250825,202,5007,960.99,79.4,21.4,0.0
719,20260509,299,5087,428.59,36.5,22.1,
720,20260425,184,5044,1399.35,23.3,21.5,0.0
721,20260602,108,5055,658.81,68.6,27.2,
722,20251229,263,5077,880.15,84.5,20.6,0.0
723,20260409,170,5095,543.2,,23.1,0.0
724,20260606,216,5002,1253.13,73.3,34.5,
725,20260803,226,5056,1187.37,30.6,24.1,0.0
726,20260207,159,5062,1045.83,74.9,22.7,3.0
727,20250823,192,5038,685.0,14.4,23.5,2.0
728,20260209,242,5037,1148.92,59.9,18.9,0.0
729,20260314,197,5063,1306.55,88.5,19.3,2.0
730,20260624,211,5011,385.86,24.7,32.7,0.0
731,20260625,148,5098,1242.69,53.8,32.9,
732,20260118,275,5055,402.39,23.2,30.3,0.0
733,20260218,250,5032,216.73,86.9,32.5,0.0
734,20260124,270,5080,797.19,35.1,34.0,0.0
735,20260501,198,5020,838.09,94.2,28.8,1.0
736,20260107,122,5094,1494.08,35.1,24.8,0.0
737,20260406,298,5066,642.22,44.1,27.1,0.0
738,20251005,259,5024,540.78,26.7,18.1,
739,20260128,176,5032,880.02,17.1,28.9,0.0
740,20260730,164,5036,701.98,85.0,31.7,0.0
741,20251211,283,5099,1121.24,40.3,34.3,0.0
742,20260420,119,5015,764.6,26.6,34.9,0.0
743,20260404,122,5034,1069.09,14.6,30.6,0.0
744,20260617,169,5090,839.67,15.3,33.4,1.0
745,20260617,140,5032,,29.0,25.9,0.0
746,20260620,198,5086,634.03,,24.4,0.0
747,20251227,283,5055,1394.3,78.7,29.3,0.0
748,20251203,263,5026,222.54,35.2,30.7,2.0
749,20260430,140,5061,743.57,48.2,24.6,1.0
750,20260514,290,5091,138.58,55.3,20.7,
751,20260625,200,5014,1298.31,67.1,33.8,
752,20250823,182,5090,769.87,18.5,26.7,2.0
753,20250904,193,5094,1355.45,14.0,28.7,3.0
754,20260329,128,5065,801.5,95.0,27.9,1.0
755,20260713,124,5079,1221.03,72.9,25.9,
756,20260810,102,5024,1297.15,40.6,30.5,3.0
757,20260510,179,5025,72.42,56.7,26.2,0.0
758,20260115,214,5076,1158.58,66.4,30.3,0.0
759,20250915,193,5081,595.37,36.6,21.1,0.0
760,20260329,295,5082,258.26,48.8,33.2,
761,20260625,170,5020,1005.42,73.0,21.7,0.0
762,20260119,127,5030,297.86,70.2,26.0,0.0
763,20260421,134,5016,374.67,30.2,21.6,2.0
764,20260706,123,5017,556.49,78.0,27.5,0.0
765,20250826,148,5052,1027.13,37.7,29.1,0.0
766,20260528,211,5005,174.97,85.3,22.7,0.0
767,20251125,215,5036,620.37,20.2,27.5,1.0
768,20251225,243,5025,,57.5,25.5,0.0
769,20251002,243,5019,580.76,92.8,32.8,2.0
770,20260220,232,5055,1177.07,60.8,21.2,0.0
771,20260305,205,5003,831.66,18.4,27.0,2.0
772,20260527,127,5079,698.56,44.6,27.7,2.0
773,20251011,107,5026,202.11,62.2,32.8,
774,20250907,123,5012,434.12,86.9,33.6,0.0
775,20260624,191,5007,875.68,32.7,31.5,1.0
776,20260324,242,5049,1112.11,23.0,20.6,1.0
777,20251106,124,5053,808.11,45.4,30.3,
778,20260710,253,5068,1166.63,68.2,34.2,0.0
779,20251001,254,5040,302.61,89.5,19.5,2.0
780,20260125,184,5090,1473.47,88.0,31.5,0.0
781,20251110,199,5082,251.18,78.3,34.4,0.0
782,20251111,104,5030,873.41,11.9,33.9,0.0
783,20250813,175,5029,1454.93,92.6,29.9,0.0
784,20260531,206,5044,1144.7,88.0,20.4,0.0
785,20260705,200,5055,1434.59,73.6,30.8,1.0
786,20260415,300,5062,858.41,93.5,18.0,
787,20251006,122,5008,824.68,42.3,34.0,0.0
788,20260118,286,5066,1038.7,62.3,35.0,0.0
789,20251214,244,5055,391.07,11.5,24.7,
790,20260313,163,5083,953.98,86.1,23.9,
791,20260331,247,5007,835.69,85.5,29.6,3.0
792,20260112,234,5039,1185.86,82.2,22.3,0.0
793,20251109,144,5015,1308.71,71.8,30.4,3.0
794,20260615,276,5035,1431.98,64.1,33.5,2.0
795,20251021,198,5047,233.97,,24.1,0.0
796,20251228,144,5036,1381.95,31.3,23.8,
797,20260202,136,5045,1283.77,78.0,22.7,1.0
798,20251104,169,5092,1207.66,20.5,32.3,1.0
799,20260307,178,5054,1429.53,55.5,28.4,0.0
800,20260308,169,5032,1053.1,45.5,23.4,0.0
801,20260808,227,5041,383.21,52.8,33.3,0.0
802,20251126,138,5007,1270.56,20.7,33.1,2.0
803,20260802,117,5024,678.07,68.4,33.6,0.0
804,20260407,143,5006,,63.8,19.5,0.0
805,20251118,212,5001,1089.29,,31.0,0.0
806,20260305,171,5007,413.62,88.9,18.9,3.0
807,20260418,208,5085,1455.15,44.2,21.9,0.0
808,20260509,177,5096,990.14,65.3,24.8,
809,20250827,224,5042,482.3,42.4,18.5,
810,20260319,120,5028,928.12,62.6,33.4,0.0
811,20260207,193,5037,1276.9,76.2,20.7,0.0
812,20260706,165,5061,934.11,91.1,20.6,3.0
813,20251122,164,5036,,12.6,26.1,0.0
814,20260529,285,5078,145.73,26.5,23.5,0.0
815,20260320,261,5013,171.82,33.0,23.1,2.0
816,20251216,227,5056,552.83,58.7,28.4,3.0
817,20260331,253,5024,957.8,89.3,23.2,
818,20260325,258,5033,785.93,17.3,25.6,0.0
819,20260415,151,5063,1445.52,10.3,31.8,
820,20260430,218,5047,1139.2,39.3,27.3,1.0
821,20260408,128,5043,101.91,29.6,24.5,0.0
822,20260612,135,5039,999.51,66.3,25.5,0.0
823,20260327,178,5015,182.92,63.9,25.3,
824,20260706,102,5013,1389.29,,31.5,3.0
825,20260403,202,5086,391.16,90.5,27.9,0.0
826,20251201,186,5002,838.75,39.9,25.4,1.0
827,20260118,259,5088,698.99,21.0,20.4,0.0
828,20260310,198,5071,742.52,21.3,21.3,0.0
829,20260505,185,5099,831.94,63.3,31.3,0.0
830,20250911,213,5017,1459.56,14.2,31.5,1.0
831,20251126,186,5043,320.8,27.1,19.0,0.0
832,20260510,211,5047,1404.16,22.4,25.1,
833,20251013,267,5095,705.41,14.0,32.5,0.0
834,20250927,253,5047,601.65,64.9,24.9,0.0
835,20260223,135,5096,163.09,49.4,27.1,0.0
836,20260731,177,5100,940.34,81.8,24.6,2.0
837,20260220,183,5076,1093.14,57.5,34.3,3.0
838,20260710,255,5068,1012.35,62.3,21.6,0.0
839,20260609,278,5078,719.04,72.5,25.5,
840,20251112,152,5048,935.13,31.6,18.9,
841,20260607,223,5031,764.08,26.3,29.6,
842,20260202,181,5084,835.87,49.4,32.0,0.0
843,20260601,146,5036,1292.68,20.4,34.0,0.0
844,20260510,202,5027,883.16,61.9,21.0,3.0
845,20251211,182,5075,682.87,17.5,18.3,
846,20250921,175,5050,770.98,38.4,20.9,0.0
847,20260728,289,5012,,86.6,24.1,0.0
848,20250930,278,5014,,79.0,25.5,0.0
849,20260729,263,5017,237.76,38.2,26.9,
850,20260620,226,5081,798.37,94.6,31.5,2.0
851,20260502,248,5096,334.42,85.2,28.9,
852,20260803,163,5078,1491.58,78.2,24.7,0.0
853,20260730,184,5016,105.36,12.0,33.9,0.0
854,20260531,197,5006,982.79,89.0,29.3,
855,20251221,172,5076,511.47,87.6,24.7,0.0
856,20260526,201,5084,810.36,,19.3,
857,20250815,194,5025,627.96,44.0,21.4,1.0
858,20260222,130,5025,320.04,78.5,18.3,0.0
859,20260123,245,5091,956.54,13.7,27.4,
860,20260413,152,5058,394.35,57.0,24.6,1.0
861,20260413,252,5013,125.21,24.7,19.8,1.0
862,20260311,240,5010,440.52,89.5,20.7,3.0
863,20260607,147,5070,93.35,25.5,24.7,0.0
864,20260720,275,5080,1347.34,,33.2,1.0
865,20250918,297,5044,572.52,76.6,26.7,1.0
866,20251103,241,5039,1491.99,82.0,18.2,0.0
867,20250819,107,5093,602.36,85.3,34.1,2.0
868,20260629,287,5061,948.33,32.4,29.9,0.0
869,20260303,219,5098,1044.14,91.1,24.9,0.0
870,20260710,282,5026,875.33,43.9,28.3,0.0
871,20251030,154,5069,94.42,93.3,,0.0
872,20250902,213,5093,231.0,92.1,31.8,1.0
873,20260607,175,5020,455.42,13.5,31.3,2.0
874,20260708,278,5006,835.57,59.3,,0.0
875,20251128,118,5017,1178.65,,22.8,
876,20260106,205,5025,546.82,17.1,19.4,0.0
877,20250930,273,5054,593.07,52.7,19.5,0.0
878,20260722,228,5071,414.25,71.9,31.7,3.0
879,20251129,136,5092,1404.63,52.9,22.1,0.0
880,20260206,263,5033,620.1,47.0,32.5,2.0
881,20250914,178,5098,910.71,91.8,30.0,2.0
882,20260630,162,5072,334.36,32.1,32.6,0.0
883,20250928,165,5045,,13.0,29.6,2.0
884,20260123,269,5047,1232.08,86.5,21.9,3.0
885,20260412,140,5058,476.54,38.0,19.6,
886,20260508,284,5081,975.54,81.5,30.1,0.0
887,20260722,209,5092,969.23,46.7,29.7,0.0
888,20260110,197,5016,242.99,,24.6,
889,20260508,119,5056,822.42,53.8,22.0,3.0
890,20251005,215,5009,,51.8,24.4,
891,20260108,254,5062,440.42,53.2,21.0,
892,20250915,223,5054,617.51,53.4,30.8,0.0
893,20260205,250,5068,1306.24,71.9,20.4,0.0
894,20260106,203,5065,1306.12,,22.7,0.0
895,20260724,237,5003,332.12,46.2,32.2,3.0
896,20250821,230,5022,1442.69,93.5,23.2,0.0
897,20251223,278,5077,1389.47,93.0,22.9,0.0
898,20260119,208,5036,1405.08,63.0,18.0,2.0
899,20260723,240,5090,543.27,30.2,28.8,0.0
900,20260619,110,5017,288.41,27.5,25.7,0.0
901,20250915,193,5038,165.43,66.0,33.5,2.0
902,20260417,280,5006,1036.77,14.5,32.5,1.0
903,20260225,238,5073,525.43,65.0,24.4,0.0
904,20260802,253,5008,822.91,85.2,20.8,0.0
905,20251219,264,5089,539.94,21.7,27.8,1.0
906,20260102,122,5025,1484.6,60.3,19.3,
907,20251018,128,5095,750.79,,32.2,0.0
908,20250923,297,5051,1375.23,94.3,28.8,0.0
909,20260616,164,5064,547.86,77.9,26.7,0.0
910,20260123,269,5088,293.14,83.8,27.0,0.0
911,20260409,271,5069,884.39,57.3,19.4,0.0
912,20260401,191,5066,635.29,10.8,24.5,0.0
913,20260316,143,5010,904.23,33.8,34.7,0.0
914,20250817,266,5022,1309.08,,25.0,0.0
915,20260524,257,5057,372.29,33.6,18.7,
916,20251107,112,5097,818.12,,29.2,
917,20250925,245,5066,,86.7,19.0,
918,20260304,266,5050,,16.8,32.7,1.0
919,20250904,274,5072,374.15,59.1,33.1,
920,20260517,266,5100,1487.57,11.3,23.0,0.0
921,20251024,203,5050,781.5,53.3,28.0,
922,20251028,293,5052,861.9,27.6,28.8,2.0
923,20260624,185,5078,617.27,20.3,25.5,0.0
924,20251208,211,5035,,71.3,28.4,2.0
925,20251003,128,5027,1429.86,31.8,23.7,0.0
926,20260705,103,5024,759.97,94.6,26.7,0.0
927,20250811,126,5001,431.13,59.9,,0.0
928,20260620,167,5021,610.1,94.2,19.8,1.0
929,20251001,157,5074,1282.68,37.4,32.0,2.0
930,20250926,231,5028,520.35,30.9,24.5,1.0
931,20251109,292,5076,934.33,24.3,,0.0
932,20251012,233,5090,1146.18,71.1,33.3,1.0
933,20260408,243,5002,1170.85,34.6,22.7,0.0
934,20250819,249,5066,466.59,16.2,34.4,0.0
935,20250815,277,5059,429.48,70.5,25.1,0.0
936,20260526,248,5065,,20.4,28.7,0.0
937,20251105,157,5091,494.6,49.1,27.3,3.0
938,20251206,215,5093,953.61,57.9,22.9,0.0
939,20251012,196,5068,1322.74,14.1,34.8,2.0
940,20250829,201,5034,1346.11,40.7,32.9,0.0
941,20260508,219,5039,1245.28,,21.8,0.0
942,20260218,298,5029,158.04,20.9,32.1,0.0
943,20260509,274,5038,1256.98,30.3,33.5,0.0
944,20260131,251,5091,1375.13,40.5,25.3,2.0
945,20260521,277,5035,918.55,17.9,19.0,2.0
946,20260213,229,5071,288.98,72.5,21.0,0.0
947,20250918,139,5016,338.76,50.3,29.6,0.0
948,20260210,189,5022,,64.4,20.6,2.0
949,20260722,107,5029,533.74,79.7,21.6,0.0
950,20250825,224,5006,392.23,38.2,26.9,0.0
951,20260523,127,5069,1200.5,,21.3,0.0
952,20260623,176,5031,174.71,65.9,22.5,1.0
953,20260216,207,5038,578.12,43.5,22.3,0.0
954,20260124,122,5006,622.07,10.7,32.2,0.0
955,20260728,130,5082,177.9,57.3,25.8,2.0
956,20250901,287,5019,475.79,83.5,31.6,1.0
957,20260201,137,5036,205.91,74.5,28.9,1.0
958,20260103,190,5018,1250.02,44.3,18.3,0.0
959,20260418,180,5035,343.33,63.3,25.9,0.0
960,20260205,188,5007,364.06,73.6,20.9,0.0
961,20260708,217,5083,301.59,45.2,26.8,
962,20250905,153,5032,948.1,78.0,18.4,0.0
963,20250908,234,5027,360.98,42.3,22.1,
964,20260320,224,5069,658.25,66.2,29.2,0.0
965,20250903,190,5015,1105.37,60.4,34.8,0.0
966,20251118,222,5001,1428.4,24.2,28.9,2.0
967,20260329,125,5084,191.2,75.8,30.7,0.0
968,20260226,213,5045,1208.27,89.8,32.3,1.0
969,20251207,285,5081,698.62,55.5,25.4,3.0
970,20260809,279,5078,510.11,25.8,19.6,2.0
971,20260220,216,5048,73.28,,27.2,3.0
972,20260123,182,5042,950.12,54.7,22.0,0.0
973,20260319,118,5011,1431.46,24.0,21.8,0.0
974,20250915,177,5091,267.05,55.6,21.4,0.0
975,20260423,112,5071,1303.18,10.1,20.1,2.0
976,20260618,282,5034,1213.45,74.9,31.0,0.0
977,20260405,130,5093,461.04,54.8,22.3,0.0
978,20260518,106,5018,1166.15,23.1,27.8,0.0
979,20260430,188,5053,176.35,41.7,23.4,0.0
980,20251027,266,5079,1175.68,13.5,22.3,1.0
981,20260122,128,5038,307.12,86.4,31.8,3.0
982,20251101,274,5042,605.25,53.7,20.9,0.0
983,20251212,143,5008,817.36,46.3,33.6,2.0
984,20260122,290,5081,1496.51,,32.7,3.0
985,20260109,163,5002,1059.31,67.9,29.8,2.0
986,20250913,233,5046,809.4,80.7,23.0,2.0
987,20260113,145,5029,864.15,51.2,30.9,
988,20260410,242,5094,927.35,,21.0,0.0
989,20251224,141,5036,1260.62,52.1,18.1,0.0
990,20251004,185,5023,1148.76,11.6,31.3,0.0
991,20260713,244,5033,59.75,90.7,26.6,1.0
992,20250903,210,5003,573.43,33.7,29.4,2.0
993,20260610,219,5069,390.76,78.1,27.3,0.0
994,20250913,160,5085,795.67,28.6,24.1,3.0
995,20250914,204,5100,858.82,92.8,29.1,3.0
996,20260507,262,5100,1162.13,72.4,18.8,0.0
997,20260603,148,5075,,58.8,28.0,0.0
998,20260301,148,5014,1340.77,80.6,35.0,0.0
999,20260312,264,5093,1406.0,50.4,24.0,0.0
1000,20260303,269,5096,858.24,22.5,19.9,3.0
1001,20251208,211,5089,1373.69,29.6,25.5,0.0
1002,20250923,202,5049,1175.0,64.1,24.7,0.0
1003,20251217,108,5084,653.32,16.9,18.1,1.0
1004,20260410,289,5033,1435.54,50.6,34.5,2.0
1005,20260511,258,5081,1302.85,86.3,20.7,0.0
1006,20260623,151,5082,896.17,68.1,28.3,
1007,20260430,216,5078,652.49,70.3,20.8,0.0
1008,20260730,252,5071,1143.72,61.0,34.4,0.0
1009,20260317,210,5027,831.43,23.5,32.5,0.0
1010,20251216,200,5057,455.33,52.8,30.9,
1011,20260309,102,5029,1300.76,62.9,26.1,0.0
1012,20251026,281,5042,250.42,33.3,21.9,0.0
1013,20260407,155,5035,1073.85,70.2,30.1,3.0
1014,20251031,153,5027,789.8,92.1,22.7,
1015,20250918,172,5075,1475.57,17.4,33.6,3.0
1016,20260615,293,5081,1345.1,68.3,19.1,0.0
1017,20251222,281,5097,455.44,70.0,33.1,0.0
1018,20260516,117,5051,966.65,34.7,23.0,0.0
1019,20260308,248,5020,1112.69,54.8,18.9,
1020,20260601,127,5058,661.85,68.1,31.9,0.0
1021,20260615,238,5030,577.38,93.5,29.7,3.0
1022,20260801,148,5094,1306.85,23.3,20.9,0.0
1023,20260605,194,5093,1192.03,47.7,18.8,
1024,20260322,184,5056,1270.29,74.7,30.8,2.0
1025,20260402,151,5048,467.65,81.3,26.3,0.0
1026,20250819,218,5019,777.95,65.4,,
1027,20260716,130,5062,491.59,77.1,31.8,0.0
1028,20260609,168,5012,940.85,62.6,,3.0
1029,20251115,272,5064,222.05,46.1,22.1,0.0
1030,20251015,226,5024,170.32,38.4,21.9,0.0
1031,20260424,236,5059,1055.11,32.8,34.3,0.0
1032,20251201,264,5024,1478.81,44.5,23.0,1.0
1033,20251212,181,5023,86.82,76.9,30.9,3.0
1034,20250812,253,5025,1402.23,16.1,33.8,0.0
1035,20260624,200,5073,59.07,40.4,34.5,3.0
1036,20260305,257,5063,107.13,64.5,29.5,0.0
1037,20260103,201,5094,276.12,36.4,21.9,0.0
1038,20250930,251,5024,494.92,19.5,28.9,1.0
1039,20260329,130,5083,976.79,,24.0,1.0
1040,20250821,190,5037,900.18,,21.6,0.0
1041,20260510,191,5003,1323.69,46.3,27.9,
1042,20251027,218,5040,155.48,89.5,22.5,0.0
1043,20260110,259,5021,392.81,10.7,32.3,3.0
1044,20251212,145,5023,981.84,78.8,27.6,0.0
1045,20251223,273,5051,1247.44,58.1,24.1,2.0
1046,20260501,281,5088,1487.24,,26.9,0.0
1047,20260521,177,5078,217.81,72.6,21.2,0.0
1048,20260305,258,5025,522.67,79.5,34.8,3.0
1049,20250910,252,5009,510.2,15.2,26.9,0.0
1050,20250829,122,5019,352.1,19.4,28.9,2.0
1051,20251006,273,5010,519.77,,32.0,0.0
1052,20260324,135,5055,746.77,81.2,22.9,
1053,20260413,181,5032,806.59,17.3,25.0,1.0
